Time,SUN_X,SUN_Y,SUN_Z,199_X,199_Y,199_Z,299_X,299_Y,299_Z,399_X,399_Y,399_Z,301_X,301_Y,301_Z,-74_X,-74_Y,-74_Z,599_X,599_Y,599_Z,699_X,699_Y,699_Z,433_X,433_Y,433_Z,Eros_X,Eros_Y,Eros_Z,Orus_X,Orus_Y,Orus_Z,-49_X,-49_Y,-49_Z,-490_X,-490_Y,-490_Z,-255_X,-255_Y,-255_Z,2000016_X,2000016_Y,2000016_Z,90000188_X,90000188_Y,90000188_Z,90000190_X,90000190_Y,90000190_Z,90000191_X,90000191_Y,90000191_Z,Leucus_X,Leucus_Y,Leucus_Z,Eurybates_X,Eurybates_Y,Eurybates_Z,Polymele_X,Polymele_Y,Polymele_Z,Vesta_X,Vesta_Y,Vesta_Z,Mathilde_X,Mathilde_Y,Mathilde_Z,Lutetia_X,Lutetia_Y,Lutetia_Z,Donaldjohanson_X,Donaldjohanson_Y,Donaldjohanson_Z,Braille_X,Braille_Y,Braille_Z,Annefrank_X,Annefrank_Y,Annefrank_Z,Bennu_X,Bennu_Y,Bennu_Z,Itokawa_X,Itokawa_Y,Itokawa_Z,-64_X,-64_Y,-64_Z,Apophis_X,Apophis_Y,Apophis_Z,Ryugu_X,Ryugu_Y,Ryugu_Z,-122911_X,-122911_Y,-122911_Z,Patroclus_X,Patroclus_Y,Patroclus_Z,90000855_X,90000855_Y,90000855_Z,Dinkinesh_X,Dinkinesh_Y,Dinkinesh_Z,20065803_X,20065803_Y,20065803_Z,Gaspra_X,Gaspra_Y,Gaspra_Z,Ceres_X,Ceres_Y,Ceres_Z
2010-12-14,99.0,99.0,99.0,0.19714799,0.22076765,0.09699741,99.0,99.0,99.0,0.13751487,0.89453813,0.38781516,99.0,99.0,99.0,99.0,99.0,99.0,4.91948523,0.51062504,0.09901379,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.78655017,3.63715234,1.88929702,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.00813475,-1.10379823,-0.37357889,99.0,99.0,99.0,-0.77853187,4.72218252,1.5269194,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.79203596,-1.61971712,-0.61521051,-2.01624966,-1.018129,-0.5973204,2.01589167,-0.64989424,0.86284163,99.0,99.0,99.0,-1.16353707,0.03129888,0.02264095,1.51283909,0.24695649,0.06613085,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.84953434,-2.64142545,-1.05533815,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2010-12-15,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4.91861262,0.51784612,0.10213014,99.0,99.0,99.0,0.13744586,-1.50213798,-0.82791572,99.0,99.0,99.0,2.78008133,3.64155275,1.89003766,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.99435309,-1.11135902,-0.38015532,99.0,99.0,99.0,0.01422709,4.12295279,2.31232801,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-2.01243885,-1.02812043,-0.60122191,2.02231169,-0.64145259,0.86723587,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.6806534,-0.28334062,-0.0877697,-1.02502744,-0.59043899,-0.34076746,0.12044372,0.89648628,0.38866469,99.0,99.0,99.0,99.0,99.0,99.0,-1.97667045,-1.08678806,-0.48660001,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2010-12-16,-0.00418647,0.00073559,0.00033667,99.0,99.0,99.0,-0.28027662,0.59916111,0.287054,0.10282783,0.89838515,0.38948318,99.0,99.0,99.0,99.0,99.0,99.0,4.91772811,0.52506611,0.10524633,99.0,99.0,99.0,99.0,99.0,99.0,2.73685654,-30.13954075,-10.22995167,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.98049459,-1.11882642,-0.38669885,-0.98049264,-1.11882778,-0.38669978,-0.79384886,4.72151776,1.52353855,99.0,99.0,99.0,99.0,99.0,99.0,-1.11362096,-1.76484447,-0.55783478,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.17043685,0.00462822,0.00760108,1.51435902,0.27006583,0.07638486,99.0,99.0,99.0,0.6893654,-0.26477649,-0.08064071,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2010-12-17,99.0,99.0,99.0,0.10809234,0.25848552,0.12638087,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.36235017,-1.24903294,-0.58282085,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.76712339,3.65032701,1.89150515,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.96655428,-1.1262036,-0.39321165,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.04806908,4.01759077,2.50287226,-1.10311133,-1.77001461,-0.56126787,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.57540543,1.22199377,0.58336193,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.08569172,0.89978635,0.39009222,99.0,99.0,99.0,99.0,99.0,99.0,-1.96711646,-1.1047087,-0.49524675,99.0,99.0,99.0,-1.64009334,-1.74655224,-0.83579751,99.0,99.0,99.0
2010-12-18,-0.00418511,0.00072418,0.0003317,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.37639408,-1.24448483,-0.58108946,4.91592418,0.53950155,0.11147761,-9.42571952,-1.71311415,-0.30183031,99.0,99.0,99.0,99.0,99.0,99.0,2.76063433,3.65470083,1.892232,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.95254999,-1.13348089,-0.39968754,99.0,99.0,99.0,99.0,99.0,99.0,-0.80915846,4.7208089,1.52014347,-0.01037995,4.1224125,2.31476993,99.0,99.0,99.0,-1.09256936,-1.77513263,-0.56468443,99.0,99.0,99.0,-1.757235,-1.64229116,-0.62723724,-2.00072726,-1.05795061,-0.61284234,2.04127519,-0.61603457,0.88029144,-1.58346539,1.21313888,0.58046656,99.0,99.0,99.0,1.51539084,0.2930886,0.08661443,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.89061856,-2.65083861,-1.06069853,-1.96226838,-1.11362913,-0.49955224,99.0,99.0,99.0,-1.63192475,-1.75204901,-0.83744087,1.56484444,-2.12077413,-1.31861915
2010-12-19,99.0,99.0,99.0,0.0425996,0.27089208,0.13979987,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.18420211,-1.50713091,-0.82230748,2.7465564,-30.13928128,-10.23270566,2.75413856,3.65906576,1.89295425,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.06423977,4.01668036,2.50565721,-1.08199534,-1.78019836,-0.56808436,0.90873323,2.20150628,0.65968564,-1.74844982,-1.64785573,-0.63021381,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.05083332,0.90197284,0.3910375,1.39669039,-3.28639369,-3.21268007,0.90086509,-2.65311837,-1.06200922,-1.95737316,-1.12252273,-0.50384569,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2010-12-20,-0.00418371,0.00071278,0.00032675,0.00897218,0.27300535,0.14441592,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4.91407359,0.55393295,0.11770842,99.0,99.0,99.0,99.0,99.0,99.0,2.74979704,-30.13919143,-10.23365163,2.7476361,3.66342179,1.89367189,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.02678457,4.12199455,2.31636546,-0.07232486,4.01620833,2.5070392,-1.07138958,-1.78521165,-0.57146754,0.89967099,2.20794196,0.66162264,-1.73963085,-1.65338837,-0.63317817,99.0,99.0,99.0,2.05367203,-0.59901469,0.88888953,-1.59942785,1.19530872,0.57461817,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.4038631,-3.28257323,-3.2120504,0.91110169,-2.65536899,-1.06330824,-1.95243097,-1.13138932,-0.50812702,99.0,99.0,99.0,-1.61549891,-1.76294683,-0.84068185,1.58123888,-2.11061274,-1.31716939
2010-12-21,-0.00418299,0.00070709,0.00032427,-0.02478842,0.27237392,0.14757961,99.0,99.0,99.0,99.0,99.0,99.0,0.01588727,0.90542482,0.39257368,0.4182076,-1.23003799,-0.5755978,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.74112696,3.66776892,1.89438493,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.91002729,-1.15477113,-0.41892889,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.06075237,-1.79017232,-0.57483388,99.0,99.0,99.0,-1.73077821,-1.65888891,-0.63613024,-1.98860148,-1.08756119,-0.62433558,2.05979729,-0.59048328,0.89315698,-1.60732983,1.18633406,0.57166535,-1.18389997,-0.06201859,-0.0299982,99.0,99.0,99.0,99.0,99.0,99.0,0.72545406,-0.16940423,-0.04423825,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2010-12-22,-0.00418227,0.0007014,0.0003218,-0.05834489,0.26903952,0.14927827,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.43208869,-1.22497252,-0.57367089,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.83975494,4.71925896,1.51331076,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.72189198,-1.66435718,-0.63906993,-1.98446851,-1.09738183,-0.62813816,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.51601036,0.33884912,0.10698837,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.41819724,-3.27490603,-3.21076532,0.93154488,-2.65978336,-1.06587148,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2010-12-23,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.44593612,-1.21978957,-0.57166443,99.0,99.0,99.0,-9.42225145,-1.73848562,-0.31246019,99.0,99.0,99.0,99.0,99.0,99.0,2.72808871,3.67643639,1.89579717,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.88128534,-1.16849277,-0.43158775,99.0,99.0,99.0,99.0,99.0,99.0,-0.05139094,4.12128103,2.31871007,99.0,99.0,99.0,99.0,99.0,99.0,0.87237946,2.22699059,0.66735623,99.0,99.0,99.0,-1.98029039,-1.10717742,-0.63192641,2.07190229,-0.57337896,0.90162884,99.0,99.0,99.0,99.0,99.0,99.0,1.51586806,0.35022539,0.11206201,99.0,99.0,99.0,0.7363368,-0.13032401,-0.02942196,99.0,99.0,99.0,-0.01903767,0.90300049,0.3914786,99.0,99.0,99.0,99.0,99.0,99.0,-1.93732447,-1.15782532,-0.52089744,99.0,99.0,99.0,-1.59064028,-1.77905226,-0.8454283,1.60569345,-2.09518839,-1.31488095
2010-12-24,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4.91022532,0.58278004,0.13016677,99.0,99.0,99.0,0.24239984,-1.51142742,-0.81423712,2.76274106,-30.13886579,-10.23757233,2.72155964,3.68075671,1.89649638,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.05959282,4.12102011,2.31947862,99.0,99.0,99.0,-1.02865511,-1.80473702,-0.58483079,0.86324814,2.23325411,0.66924165,-1.70401918,-1.67519617,-0.64491183,-1.97606732,-1.11694783,-0.63570028,2.07788236,-0.56480663,0.90583331,99.0,99.0,99.0,-1.1894299,-0.10189082,-0.05250337,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.03650807,0.90256001,0.39128652,99.0,99.0,99.0,0.95194769,-2.66408281,-1.06838868,99.0,99.0,99.0,99.0,99.0,99.0,-1.58229591,-1.78435585,-0.8469796,1.61380807,-2.08999861,-1.31408785
2010-12-25,99.0,99.0,99.0,99.0,99.0,99.0,-0.43825253,0.51200743,0.25783921,-0.05423977,0.90190806,0.39101617,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.86268186,4.71798092,1.50814916,-0.06779454,4.12074765,2.32024068,-0.11274699,4.01368028,2.51384421,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.6384036,1.15004529,0.55966564,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.96213382,-2.66618978,-1.06963013,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.62190409,-2.08478478,-1.31327964
2010-12-26,99.0,99.0,99.0,99.0,99.0,99.0,-0.45425385,0.50017082,0.25352631,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-9.42013295,-1.75370439,-0.31883663,99.0,99.0,99.0,2.76917572,-30.13874475,-10.23959647,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.83764805,-1.18832961,-0.45029693,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.12083058,4.01314111,2.51518421,-1.0071053,-1.8141808,-0.59140927,0.8449357,2.24565229,0.67297389,99.0,99.0,99.0,-1.96748722,-1.13641242,-0.6432047,2.08969845,-0.54762302,0.91417952,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.07141675,0.90084167,0.39053901,1.44681979,-3.2594666,-3.20809215,0.97230969,-2.66826841,-1.07086021,99.0,99.0,99.0,99.0,99.0,99.0,-1.56552064,-1.7948649,-0.85003562,99.0,99.0,99.0
2010-12-27,99.0,99.0,99.0,-0.2126151,0.21586854,0.13687356,99.0,99.0,99.0,99.0,99.0,99.0,-0.09153369,0.90012535,0.39000274,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.27715604,-1.51297614,-0.80883955,2.77237847,-30.13869838,-10.24061658,2.70193277,3.69366391,1.89856629,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.82297621,-1.19473615,-0.45645388,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.0841974,4.12016813,2.32174531,-0.12891384,4.01259076,2.51651721,-0.99628584,-1.81882242,-0.59467236,0.83575505,2.25178701,0.67482072,-1.67696071,-1.69120821,-0.65357976,-1.96313061,-1.14610632,-0.64693515,99.0,99.0,99.0,99.0,99.0,99.0,-1.19309072,-0.14160151,-0.07492537,1.51412898,0.39545266,0.13226662,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.08884473,0.89956366,0.38998346,1.45396578,-3.25558489,-3.20740238,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2010-12-28,-0.00417772,0.00066732,0.00030698,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.10898323,0.89800785,0.38907758,0.51430468,-1.19195125,-0.56074453,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.69537733,3.69794835,1.89924702,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.80821963,-1.20104846,-0.46257669,-0.80820384,-1.2010549,-0.46258102,99.0,99.0,99.0,-0.88559074,4.7166039,1.50295591,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.66787517,-1.69647913,-0.65644342,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.51340486,0.40668642,0.1372936,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.46110786,-3.25169445,-3.206704,99.0,99.0,99.0,-1.91122508,-1.20132912,-0.54193113,99.0,99.0,99.0,99.0,99.0,99.0,1.64607974,-2.0689997,-1.31076442
